start;payout_offer;payout_accept;fee
49122;22144864;177855136;300000
49123;22142377;177857623;300000
49124;22139891;177860109;300000
49125;22137405;177862595;300000
49126;22134918;177865082;300000
49127;22132432;177867568;300000
49128;22129946;177870054;300000
49129;22127460;177872540;300000
49130;22124975;177875025;300000
49131;22122489;177877511;300000
49132;22120003;177879997;300000
49133;22117518;177882482;300000
49134;22115032;177884968;300000
49135;22112547;177887453;300000
49136;22110062;177889938;300000
49137;22107577;177892423;300000
49138;22105092;177894908;300000
49139;22102607;177897393;300000
49140;22100122;177899878;300000
49141;22097637;177902363;300000
49142;22095153;177904847;300000
49143;22092668;177907332;300000
49144;22090184;177909816;300000
49145;22087700;177912300;300000
49146;22085215;177914785;300000
49147;22082731;177917269;300000
49148;22080247;177919753;300000
49149;22077764;177922236;300000
49150;22075280;177924720;300000
49151;22072796;177927204;300000
49152;22070313;177929687;300000
49153;22067829;177932171;300000
49154;22065346;177934654;300000
49155;22062862;177937138;300000
49156;22060379;177939621;300000
49157;22057896;177942104;300000
49158;22055413;177944587;300000
49159;22052930;177947070;300000
49160;22050448;177949552;300000
49161;22047965;177952035;300000
49162;22045482;177954518;300000
49163;22043000;177957000;300000
49164;22040517;177959483;300000
49165;22038035;177961965;300000
49166;22035553;177964447;300000
49167;22033071;177966929;300000
49168;22030589;177969411;300000
49169;22028107;177971893;300000
49170;22025625;177974375;300000
49171;22023144;177976856;300000
49172;22020662;177979338;300000
49173;22018181;177981819;300000
49174;22015699;177984301;300000
49175;22013218;177986782;300000
49176;22010737;177989263;300000
49177;22008256;177991744;300000
49178;22005775;177994225;300000
49179;22003294;177996706;300000
49180;22000813;177999187;300000
49181;21998333;178001667;300000
49182;21995852;178004148;300000
49183;21993372;178006628;300000
49184;21990891;178009109;300000
49185;21988411;178011589;300000
49186;21985931;178014069;300000
49187;21983451;178016549;300000
49188;21980971;178019029;300000
49189;21978491;178021509;300000
49190;21976011;178023989;300000
49191;21973532;178026468;300000
49192;21971052;178028948;300000
49193;21968573;178031427;300000
49194;21966093;178033907;300000
49195;21963614;178036386;300000
49196;21961135;178038865;300000
49197;21958656;178041344;300000
49198;21956177;178043823;300000
49199;21953698;178046302;300000
49200;21951220;178048780;300000
49201;21948741;178051259;300000
49202;21946262;178053738;300000
49203;21943784;178056216;300000
49204;21941306;178058694;300000
49205;21938827;178061173;300000
49206;21936349;178063651;300000
49207;21933871;178066129;300000
49208;21931393;178068607;300000
49209;21928915;178071085;300000
49210;21926438;178073562;300000
49211;21923960;178076040;300000
49212;21921483;178078517;300000
49213;21919005;178080995;300000
49214;21916528;178083472;300000
49215;21914051;178085949;300000
49216;21911573;178088427;300000
49217;21909096;178090904;300000
49218;21906620;178093380;300000
49219;21904143;178095857;300000
49220;21901666;178098334;300000
49221;21899189;178100811;300000
49222;21896713;178103287;300000
49223;21894236;178105764;300000
49224;21891760;178108240;300000
49225;21889284;178110716;300000
49226;21886808;178113192;300000
49227;21884332;178115668;300000
49228;21881856;178118144;300000
49229;21879380;178120620;300000
49230;21876904;178123096;300000
49231;21874429;178125571;300000
49232;21871953;178128047;300000
49233;21869478;178130522;300000
49234;21867002;178132998;300000
49235;21864527;178135473;300000
49236;21862052;178137948;300000
49237;21859577;178140423;300000
49238;21857102;178142898;300000
49239;21854627;178145373;300000
49240;21852153;178147847;300000
49241;21849678;178150322;300000
49242;21847204;178152796;300000
49243;21844729;178155271;300000
49244;21842255;178157745;300000
49245;21839781;178160219;300000
49246;21837307;178162693;300000
49247;21834833;178165167;300000
49248;21832359;178167641;300000
49249;21829885;178170115;300000
49250;21827411;178172589;300000
49251;21824938;178175062;300000
49252;21822464;178177536;300000
49253;21819991;178180009;300000
49254;21817517;178182483;300000
49255;21815044;178184956;300000
49256;21812571;178187429;300000
49257;21810098;178189902;300000
49258;21807625;178192375;300000
49259;21805152;178194848;300000
49260;21802680;178197320;300000
49261;21800207;178199793;300000
49262;21797735;178202265;300000
49263;21795262;178204738;300000
49264;21792790;178207210;300000
49265;21790318;178209682;300000
49266;21787846;178212154;300000
49267;21785374;178214626;300000
49268;21782902;178217098;300000
49269;21780430;178219570;300000
49270;21777958;178222042;300000
49271;21775487;178224513;300000
49272;21773015;178226985;300000
49273;21770544;178229456;300000
49274;21768072;178231928;300000
49275;21765601;178234399;300000
49276;21763130;178236870;300000
49277;21760659;178239341;300000
49278;21758188;178241812;300000
49279;21755717;178244283;300000
49280;21753247;178246753;300000
49281;21750776;178249224;300000
49282;21748306;178251694;300000
49283;21745835;178254165;300000
49284;21743365;178256635;300000
49285;21740895;178259105;300000
49286;21738425;178261575;300000
49287;21735955;178264045;300000
49288;21733485;178266515;300000
49289;21731015;178268985;300000
49290;21728545;178271455;300000
49291;21726076;178273924;300000
49292;21723606;178276394;300000
49293;21721137;178278863;300000
49294;21718668;178281332;300000
49295;21716198;178283802;300000
49296;21713729;178286271;300000
49297;21711260;178288740;300000
49298;21708791;178291209;300000
49299;21706323;178293677;300000
49300;21703854;178296146;300000
49301;21701385;178298615;300000
49302;21698917;178301083;300000
49303;21696448;178303552;300000
49304;21693980;178306020;300000
49305;21691512;178308488;300000
49306;21689044;178310956;300000
49307;21686576;178313424;300000
49308;21684108;178315892;300000
49309;21681640;178318360;300000
49310;21679173;178320827;300000
49311;21676705;178323295;300000
49312;21674238;178325762;300000
49313;21671770;178328230;300000
49314;21669303;178330697;300000
49315;21666836;178333164;300000
49316;21664369;178335631;300000
49317;21661902;178338098;300000
49318;21659435;178340565;300000
49319;21656968;178343032;300000
49320;21654501;178345499;300000
49321;21652035;178347965;300000
49322;21649568;178350432;300000
49323;21647102;178352898;300000
49324;21644635;178355365;300000
49325;21642169;178357831;300000
49326;21639703;178360297;300000
49327;21637237;178362763;300000
49328;21634771;178365229;300000
49329;21632306;178367694;300000
49330;21629840;178370160;300000
49331;21627374;178372626;300000
49332;21624909;178375091;300000
49333;21622443;178377557;300000
49334;21619978;178380022;300000
49335;21617513;178382487;300000
49336;21615048;178384952;300000
49337;21612583;178387417;300000
49338;21610118;178389882;300000
49339;21607653;178392347;300000
49340;21605188;178394812;300000
49341;21602724;178397276;300000
49342;21600259;178399741;300000
49343;21597795;178402205;300000
49344;21595331;178404669;300000
49345;21592867;178407133;300000
49346;21590402;178409598;300000
49347;21587938;178412062;300000
49348;21585475;178414525;300000
49349;21583011;178416989;300000
49350;21580547;178419453;300000
49351;21578084;178421916;300000
49352;21575620;178424380;300000
49353;21573157;178426843;300000
49354;21570693;178429307;300000
49355;21568230;178431770;300000
49356;21565767;178434233;300000
49357;21563304;178436696;300000
49358;21560841;178439159;300000
49359;21558378;178441622;300000
49360;21555916;178444084;300000
49361;21553453;178446547;300000
49362;21550991;178449009;300000
49363;21548528;178451472;300000
49364;21546066;178453934;300000
49365;21543604;178456396;300000
49366;21541142;178458858;300000
49367;21538680;178461320;300000
49368;21536218;178463782;300000
49369;21533756;178466244;300000
49370;21531294;178468706;300000
49371;21528833;178471167;300000
49372;21526371;178473629;300000
49373;21523910;178476090;300000
49374;21521449;178478551;300000
49375;21518987;178481013;300000
49376;21516526;178483474;300000
49377;21514065;178485935;300000
49378;21511604;178488396;300000
49379;21509144;178490856;300000
49380;21506683;178493317;300000
49381;21504222;178495778;300000
49382;21501762;178498238;300000
49383;21499301;178500699;300000
49384;21496841;178503159;300000
49385;21494381;178505619;300000
49386;21491921;178508079;300000
49387;21489461;178510539;300000
49388;21487001;178512999;300000
49389;21484541;178515459;300000
49390;21482081;178517919;300000
49391;21479622;178520378;300000
49392;21477162;178522838;300000
49393;21474703;178525297;300000
49394;21472244;178527756;300000
49395;21469784;178530216;300000
49396;21467325;178532675;300000
49397;21464866;178535134;300000
49398;21462407;178537593;300000
49399;21459949;178540051;300000
49400;21457490;178542510;300000
49401;21455031;178544969;300000
49402;21452573;178547427;300000
49403;21450114;178549886;300000
49404;21447656;178552344;300000
49405;21445198;178554802;300000
49406;21442740;178557260;300000
49407;21440282;178559718;300000
49408;21437824;178562176;300000
49409;21435366;178564634;300000
49410;21432908;178567092;300000
49411;21430451;178569549;300000
49412;21427993;178572007;300000
49413;21425536;178574464;300000
49414;21423078;178576922;300000
49415;21420621;178579379;300000
49416;21418164;178581836;300000
49417;21415707;178584293;300000
49418;21413250;178586750;300000
49419;21410793;178589207;300000
49420;21408337;178591663;300000
49421;21405880;178594120;300000
49422;21403424;178596576;300000
49423;21400967;178599033;300000
49424;21398511;178601489;300000
49425;21396055;178603945;300000
49426;21393599;178606401;300000
49427;21391142;178608858;300000
49428;21388687;178611313;300000
49429;21386231;178613769;300000
49430;21383775;178616225;300000
49431;21381319;178618681;300000
49432;21378864;178621136;300000
49433;21376408;178623592;300000
49434;21373953;178626047;300000
49435;21371498;178628502;300000
49436;21369043;178630957;300000
49437;21366588;178633412;300000
49438;21364133;178635867;300000
49439;21361678;178638322;300000
49440;21359223;178640777;300000
49441;21356769;178643231;300000
49442;21354314;178645686;300000
49443;21351860;178648140;300000
49444;21349405;178650595;300000
49445;21346951;178653049;300000
49446;21344497;178655503;300000
49447;21342043;178657957;300000
49448;21339589;178660411;300000
49449;21337135;178662865;300000
49450;21334681;178665319;300000
49451;21332228;178667772;300000
49452;21329774;178670226;300000
49453;21327321;178672679;300000
49454;21324868;178675132;300000
49455;21322414;178677586;300000
49456;21319961;178680039;300000
49457;21317508;178682492;300000
49458;21315055;178684945;300000
49459;21312602;178687398;300000
49460;21310150;178689850;300000
49461;21307697;178692303;300000
49462;21305244;178694756;300000
49463;21302792;178697208;300000
49464;21300340;178699660;300000
49465;21297887;178702113;300000
49466;21295435;178704565;300000
49467;21292983;178707017;300000
49468;21290531;178709469;300000
49469;21288079;178711921;300000
49470;21285628;178714372;300000
49471;21283176;178716824;300000
49472;21280724;178719276;300000
49473;21278273;178721727;300000
49474;21275822;178724178;300000
49475;21273370;178726630;300000
49476;21270919;178729081;300000
49477;21268468;178731532;300000
49478;21266017;178733983;300000
49479;21263566;178736434;300000
49480;21261116;178738884;300000
49481;21258665;178741335;300000
49482;21256214;178743786;300000
49483;21253764;178746236;300000
49484;21251314;178748686;300000
49485;21248863;178751137;300000
49486;21246413;178753587;300000
49487;21243963;178756037;300000
49488;21241513;178758487;300000
49489;21239063;178760937;300000
49490;21236613;178763387;300000
49491;21234164;178765836;300000
49492;21231714;178768286;300000
49493;21229265;178770735;300000
49494;21226815;178773185;300000
49495;21224366;178775634;300000
49496;21221917;178778083;300000
49497;21219468;178780532;300000
49498;21217019;178782981;300000
49499;21214570;178785430;300000
49500;21212121;178787879;300000
49501;21209673;178790327;300000
49502;21207224;178792776;300000
49503;21204775;178795225;300000
49504;21202327;178797673;300000
49505;21199879;178800121;300000
49506;21197431;178802569;300000
49507;21194983;178805017;300000
49508;21192535;178807465;300000
49509;21190087;178809913;300000
49510;21187639;178812361;300000
49511;21185191;178814809;300000
49512;21182744;178817256;300000
49513;21180296;178819704;300000
49514;21177849;178822151;300000
49515;21175401;178824599;300000
49516;21172954;178827046;300000
49517;21170507;178829493;300000
49518;21168060;178831940;300000
49519;21165613;178834387;300000
49520;21163166;178836834;300000
49521;21160720;178839280;300000
49522;21158273;178841727;300000
49523;21155827;178844173;300000
49524;21153380;178846620;300000
49525;21150934;178849066;300000
49526;21148488;178851512;300000
49527;21146042;178853958;300000
49528;21143596;178856404;300000
49529;21141150;178858850;300000
49530;21138704;178861296;300000
